SN,tweet_text,polarity
277,I am for benfica and I find it unfortunate that port is pick marcano leite guard Abu Fabio strength or with corona DD Esteve,-0.5
278,Dominique 6:40 p.m. action r Corona secr national silence of UNSA s after the government's decision to temporarily withdraw the pivotal age of its draft form r pensions,0.3
279,Sotoca who drinks Corona is a good c,0.7
280,The golds saints are not respecting s in this film In normal times the three holy corona goodbye lol That said your research work is excellent and you manage to remain objective in your vid bone Congratulations you well praised your film pr f r,0.48750000000000004
281,Corona China Open pat of Qualifying Series s circuit is continuing Friday on the spot Hainan The Tahitian surfer Vahine Fierro pass unhindered its s Round ries 4 and quarterfinals,-0.1
282,1 Size 92cm Size 46 Zodiac Scorpion Tattoo Piercing 0 0 Color pr pr f f White Drink Corona Extra If you see this tweet RT and put your own information,0.19999999999999998
283,Borgia Th be f Italian 14 February 1840 Never drama was not wonderfully shot for music than it LUCR also the arranger n Has there not much to do and in many places it's is pleased to Corona,0.08
284,Borgia Th be f Italian 14 February 1840 Never drama was not wonderfully shot for music than it LUCR also the arranger n Has there not much to do and in many places it's is pleased to Corona,0.08
285,Corona suspended from the next match,0.0
286,Corona suspended from the next match,0.0
287,Corona big game he succeeded m r me dribble suspension face Braga,-0.2
288,The purpose of Corona c sex 4K,0.0
289,If Corona truly sacrificed the face varzim match play against Braga c is clearly the best scam Conceicao,0.55
290,Conceicao Corona 2 minutes from the end of the game you have to take it all given a red for his second yellow me and l had Congratulations,-0.1
291,SessionScout1 Moreirense Porto In this game I took out several players more pr cis ment 2 of port and 1 Moreirense I start with Corona he played right lat ral he clearly technical quality and speed of execution ex who are his strengths,0.07714285714285714
292,As against Corona since the arrival of Sergio e c is a good player to pass 1 matchsur 10 in Porto most r gulier player last two seasons res,0.39999999999999997
293,Corona he was to have the referee of my not want to put him on board despite wrestling taken,0.0
294,Choice cal strat red Corona mouais,0.0
295,MDRRRRR CORONA was ca 10 min it was trying to take his 2nd yellow card,0.0
296,Mdrrr what this com dien Corona,0.0
297,For those who have not understood Corona took the red to be able to be suspended against Varzim in section and be available against Braga,0.3
298,Corona of bile s rieux It has a yellow it will have the 96th expensive emp free kick 80 meters then you very Menes April 2 s incredible rieux,0.2
299,The first pass tips Thank Corona and his gem late on February 00 twitter com Jordanb 94270 status 1215614889542279170,-0.024999999999999994
300,Corona and he stupid or what,-0.7999999999999999
301,But I whining Corona had bet on Unibet that it would take a red or what,0.0
302,Corona you seek will fuck you doing shit,-0.30000000000000004
303,Ptdrrrrrr Corona has expr s I died I love you,0.5
304,Without Corona Braga t es d fucking bile,-0.6
305,Mdrr Corona had her red,0.0
306,Without corona face Braga was going to be beautiful,0.85
307,Corona srx but which player,0.0
308,Say Corona not play against Braga,0.0
309,Corona c d is our best defender and our best striker in m me time,1.0
310,Oh what purpose Corona Best Porto player this season,1.0
311,OUAAAAAH CORONA WE PUT A REAL PURPOSE,0.2
312,J adore Corona really MVP again for us,0.2
313,Ehhhh Corona who r up for his good game,0.14999999999999997
314,Golazoooooo Corona which player,0.0
315,Oue except Corona is cid ment of the strong man and pr lays rant with us this year e,0.4333333333333333
316,Someone can can confirm that Corona is gluten,0.0
317,I agree with a corona But the head ended up on the guard with or without contact,0.0
318,He touches the ball the defender of the t you be pr holds nothing of the ball puts a kick Corona,0.0
319,Not at all But if you analyze the actions corona n no time even the control of the ball before contact,0.0
320,It remains better than RMC commentator who says the mawashi geri in Corona t you c is kif kif if we whistle penalty,0.5
321,Lol corona pk it affects the face that schlag,0.8
322,Without centers Corona t're nothing,0.0
323,Another honeyed center Corona,-0.1
324,Another pass of cisive corona eh,0.0
325,Corona I think on the last 10 games must be May 6 passes for,0.0
326,Corona t're a fucking player s rieux c is a lateral dinguerie,-0.6
327,1m corners open best players corona 11k short ciao FIFA France,0.3333333333333333
328,These days costs a lot j The Rythm Of The Night Corona I know why but suddenly I have to cover this cover very soft j adore c is another mood serious but it's cool when I m,0.03666666666666667
329,Holy shit it m me no 22h the bitch which I use neighbor is d j spirited yelling like a pig that is guts and spirit to beat my door like a beat up cop protester It jaws of death compl ment bourr e in Corona,0.15
330,10 and I know the name of girl no no biyori good jlai forget the Corona mahou shoujo lyrical nanoha vivid and daughter Reviews another as I have forgotten his name,0.4125
331,Honorable mention Cloud Croft Corona,0.0
332,Long live the Corona Saints,0.043181818181818175
333,me when I see Corona virus,0.0
334,The guy smoking a cigar with a Corona,0.0
335,Events Mtl Whitney in Corona Th be 13 f vr 20 00 All events v alais shown on our site jadore montreal e com,0.0
336,Whitney in Corona Th be 13 f vr 20 00 All events v alais shown on our site jadore montreal com and our application J adore Montr al EvenementsMtlpic twitter com rznOmc82Lg,0.0
337,And the calf apple head canteen every noon and corona would have too much Likez comment for en seen,0.2
338,Corona China Open circuit clap Qualifying Series resumed Thursday on Hainan surf spot Tahitian Vahine e Fierro engaged in round 3 has ended its rst s series gr note that 12 points,-0.1
339,The echoes disrupted by a Chinese coronavirus include Paris Match The weight of the words the shock of photos peak twitter com 5B5TZU2EbU,0.0
340,Proof Corona Go shopping c is the obstacle course triple YES Yes We always look at it s n is not a pigeon that will provide a corona t c nimble,0.0
341,15 day confinement ptdr j tais embroidering and I say imagine I die corona suddenly I'm expensive pd me for absolutely nothing,-0.15
342,The anim IxZorg on the Corona thing I've started is crazy Leitz its m re,-0.6
343,If I g e re well this year I London Canada and Germany 2 and 3 cities in France remains whether the Corona wants to give love,0.35
344,but you t blc that it has turn away vs. the subject and m me if she had the corona c is none of your business so you end up arguments they burst s,-0.16666666666666666
345,suppose there is a person in the corona it tt the world ptdrr,0.0
346,Please note we are in full pid mie s very dangerous Corona virus they must prot ger,-0.21500000000000002
347,Tweet I have corona but I have I'm not going to the hospital pm,0.0
348,Lol if not corona in your neurons you can not do these kinds of posts,0.8
349,Corona Do not Mess Let cautious and stay home,0.0875
350,good tfacon blc at least not the corona g,0.19999999999999998
351,If the containment that could not help from making the corona but also her my kilos would be nice thank you,0.6
352,the beautiful p re my sister has died of corona virus in Italy is shocked rabbi I e,0.07500000000000001
353,I you eh letter C n has not sienc in 2020 are China Corona ad Covid19 Containment Case Cover nose confirmed Contagion Chloroquine everything conclude with a Curfew h e C t why I koan wizard lizard grazer,0.4
354,Aaaah you want me to pass on the corona,0.0
355,Uh Jviens I realized that g command of stuff that will be touch by 2000 people are products of horn ens I am officially positive corona o,0.22727272727272727
356,yes but the last episode is pushing a date int ind finished higher because the corona wants us until after IECH,0.15
357,Pope diouf I'm still in shock Corona c is really r el,0.2
358,You veus say even the corona looks easy and effective way to reach the other farcical I said Alix rat it wrong screws oc ane would have to come out with a black eye and talk about benji I will cut him which serves as coronaisse tchuipzz,-0.02638888888888891
359,RRRAAAAAAAAH C IS FOR CA QUMON GRAND FATHER THE CORONA WHORE DTA SISTER,0.5
360,Proof Corona Go shopping c is the obstacle course triple YES Yes We always look at it s n is not a pigeon that will provide a corona t c nimble,0.0
361,15 day confinement ptdr j tais embroidering and I say imagine I die corona suddenly I'm expensive pd me for absolutely nothing,-0.15
362,The anim IxZorg on the Corona thing I've started is crazy Leitz its m re,-0.6
363,If I g e re well this year I London Canada and Germany 2 and 3 cities in France remains whether the Corona wants to give love,0.35
364,but you t blc that it has turn away vs. the subject and m me if she had the corona c is none of your business so you end up arguments they burst s,-0.16666666666666666
365,suppose there is a person in the corona it tt the world ptdrr,0.0
366,Please note we are in full pid mie s very dangerous Corona virus they must prot ger,-0.21500000000000002
367,Tweet I have corona but I have I'm not going to the hospital pm,0.0
368,Lol if not corona in your neurons you can not do these kinds of posts,0.8
369,Corona Do not Mess Let cautious and stay home,0.0875
370,good tfacon blc at least not the corona g,0.19999999999999998
371,If the containment that could not help from making the corona but also her my kilos would be nice thank you,0.6
372,the beautiful p re my sister has died of corona virus in Italy is shocked rabbi I e,0.07500000000000001
373,I you eh letter C n has not sienc in 2020 are China Corona ad Covid19 Containment Case Cover nose confirmed Contagion Chloroquine everything conclude with a Curfew h e C t why I koan wizard lizard grazer,0.4
374,Aaaah you want me to pass on the corona,0.0
375,Uh Jviens I realized that g command of stuff that will be touch by 2000 people are products of horn ens I am officially positive corona o,0.22727272727272727
376,yes but the last episode is pushing a date int ind finished higher because the corona wants us until after IECH,0.15
377,Pope diouf I'm still in shock Corona c is really r el,0.2
378,You veus say even the corona looks easy and effective way to reach the other farcical I said Alix rat it wrong screws oc ane would have to come out with a black eye and talk about benji I will cut him which serves as coronaisse tchuipzz,-0.02638888888888891
379,RRRAAAAAAAAH C IS FOR CA QUMON GRAND FATHER THE CORONA WHORE DTA SISTER,0.5
380,J finally got that call tonight as expected in December of next steering the US for work esp rant in the Corona Virus is finished,-0.03333333333333333
381,CAN 3000000000000 Grand Dialogue elections 10 billion 80 billion 79 billion NOSO Computers 75 billion Corona contribute to help the State You lie You will read the time,0.5
382,Corona stp leaves us these great men we have in Africa they have alot to give the continent against you load of Paul Biya and and all the dictators Regards L africa COVID19 coronavirus RIPPapeDiouf,0.8
383,Epic haskoouille In addition CEST mOn Skin pR F R and mom in the corona,0.1
384,An Orthodox Jew m doctor treats 350 patients with Corona via Hydroxycloroquine,-0.2
385,Damn I feel too helpless to my mother she suffers from a toothache jpeux not do anything dentist obviously eh fucking shit corona They also laid for giving us the ca,-0.4
386,Corona virus and REM Takuba peak twitter com sVUyH5oRoy,0.0
387,January 3rd world war f corona February March April containment you think about what will be,0.0
388,Forgiveness must sing corona is finished it will end is gbolor,0.0
389,Good evening all GOD we prot ge of corona virus Please subscribe forgiven,0.7
390,You cost your j esp You're all sick s foul up the bones and you want to distract the Ivorian people my health T inqui Have a thought your e r s 2 times for your pious Corona Man,-0.35714285714285715
391,Ptn shit Qu although he eats his death Corona mtn j esp re that one day we will be again Conna such pr President t you our RIP Mr. Diouf club and thank you,-0.1
392,"So I have acquaintances who have fun telling people that they are suffering from the corona because that is April 1, but there are limits",0.3
393,Voil of free water in Kinshasa in this period p corona with containment there will be dead because of water and hunger more than that because the Covid Be responsible and s rieux expensive rulers RSCpic twitter com B4mVpwRQP1,0.07999999999999999
394,Urgent Didier Raoult r v the Corona virus t s manufactured in the lab of Bill Gates complecit with the European Union uropean to destroy of Africa and Asia Didier Raoult of clare Research,-0.1
395,S there over the holidays Corona d t s will be very dirty,-0.78
396,corona settles in mtn ears,0.0
397,The corona virus is over FISHES April p,0.0
398,why r u but they put the following on standby because of the corona,0.0
399,with the corona it not be released in sha Allah amine amine,0.0
400,thinks only sing with all my heart fuck your July 6 m re,-0.2
401,Listen to Mr. Kall Corona official pardon by Kalem Andy on np,0.0
402,April 1 battery the right time for the government announces that the corona was a social exp rience peak twitter com dlkCfK7koq,0.1595238095238095
403,it is April 1 Macron imagine it tells FISHES April has never been a corona c is you viruses,0.0
404,I swear c e is abuse this year with a corona will be much less go to the dr uninstall,-0.16666666666666666
405,1 if I knew yes 2 no has clears 3 not 4 already made 5 ui 6 can 7 I right in 8 nop it can have the corona 9 it is a thing to maybe 10 as if it was already done Hehe Met emoji for the questions,0.2857142857142857
406,Damn I knew that I would not say that I had daron TRAP corona,0.0
407,I note with id e Osaka one day in case m me if possible timing of purpose because of PVT corona Qu is what you mean by limited express overload the food part of the wagon,-0.12797619047619047
408,Globalization will take a big hit after s corona virus must rethink our economic system my macro and micro economic take control of one is never better served than by yourself m me,0.037500000000000006
409,Anyway since corona advance must containment,0.0
410,the abuse of power is visible for months but today is best seen gr this corona virus that requires each of us be Conna these practices worthy of Vichy and I'm not talking pellets,0.6666666666666666
411,Koffi Assassin Corona C is a patient must see the words,0.0
412,orthe a m n a l I just spent 2 hours doing my record on the corona as a m t has broken I continue tomorrow te m has inflated,-0.25
413,Gender is no way to make was five we did a test to see if it was the Corona betw een if the no one can play C is nan,0.0
414,The guy sees he is on because of the corona,0.0
415,She can be corona but secret m dical poor idiot will,-0.5333333333333333
416,As if it was you who created the first corona,0.25
417,The corona has arrived for this kind of tweet unable Habib,0.04999999999999999
418,So with all the good time c is the Corona he was sending viruses to Senegal Eeeeeeeh the wrong man,0.09999999999999998
419,att you said you were going to change ment v enl you ve finally that famous sweater corona is really a torment in humanity,0.2333333333333333
420,bah if dead corona he can not of sabonn,-0.2
421,Voil motax information are oriented towards the corona es,0.0
422,Apr s for snow in Japan the air can be a bit cooler since Corona but Japan is not a country that took measures the most drastic containment I think,0.5
423,Strictly speaking you respect the incredible social distances Just think of the impact on our future corona C is also valid as pro,0.3111111111111111
424,And suddenly everyone rechopera Corona and Hop Reconfinement,0.0
425,ui with corona Duit they r just the quality of the 720p the fact that he considered re more like HD I think ca,0.5
426,Still happy if t d j would have taken anti-inflammatory for not having the corona,0.8
427,Yesterday was the control over the corona but tomorrow against c is text study on all my world r edition frr,0.0
428,We were talking about you and me talk purehumansoul corona way you Can t t care less that it is not infected e,-0.16666666666666666
429,Now you have me m your real illness you tra nes we're told only that c is stress stay concentrated s eh before the corona was our little devils here and not moving,0.00416666666666667
430,Mdrr pr f you're having AIDS or Corona,0.0
431,In the cause of the corona can I not myself have a body r ve,0.0
432,You tourn up there corona mtn,0.0
433,Because of Corona nobody will know nothing,0.0
434,C is not good if you have the kind corona has greatly multiply the virus or something like that,0.08333333333333333
435,Macron imagine it lands on our t l s and says April Fool my reufs there ever was corona was all invented s,0.0
436,Nobody will m emp expensive fb my birthday I m not the corona,-0.5
437,A great desire to consume but yes differ ently healthier more organic over more local slow food less waste more mutual aid at least for me it is certain there will be an after s corona,0.15476190476190474
438,Sowyy j tais full mental breakdown half of my uncles and aunts chop was the corona,0.027777777777777773
439,C is the opportunity to bury never must the state requires imm diate hospitalization all patients with or without corona home provided to lower their rates up to 70 and ask the other 30 or CNSS Ramid,-0.125
440,Why not SHEIN v The clothes carve great and if c is compared to corona t have any worries get you the products of sinfect s and St Rilis s before sending then when it happens at home you the lava 40 basta,0.8
441,Corona l c is in the vagina is found,0.0
442,Imagine today all the pr president is the wind and say April Fool World c's the reading of The Presidents pr Corona Virus c was a Prank Qu you go,0.0
443,Non jpeux not take cque I am because of my diab you the medicinal product that it my data c is the only one I have the right but has no right to m restore PCQ it is a medicinal product that contains something that is advised because of the corona jme if not mistaken brf,0.047619047619047616
444,June corona will eventually re j esp,0.0
445,And if we r awake tomorrow and God tells us that the corona was just an April Fool,0.0
446,Testimony of p period corona you know c son was not easy for people s killing each salad we went to the front any day esp rant back in the evening with some DENR e,-0.10833333333333334
447,I do not know if c is ste go to have the MDR seum Nique corona whore I would have seen a,0.0
448,But I am not understand what all go well back icije c is the guerrr m must explain why your c war is not against the corona,0.0
449,People who post rie s horn or they talk about the corona which dates from 2018 with mark wtf c vrm you turkeys of the joke ptn,-0.5
450,and do inqui tez not one you saw atl how you cry to return to Alg rie when death approaches because of the Corona you to split a racist country toward you who treats you as less than nothing apart when to split its agendas,-0.16666666666666666
451,SUN So she asks me if through the Address Phone can be corona pck it has sent him a voice and the guy coughing I must lay his r b tise the,0.0
452,qd t're a person is t ob es like old t're a person more seriously by e touch the corona,0.08888888888888889
453,They will be milked with their applause I have the d j said was not expected to be in Corona street for carers The clappers are soft balls MacronAssassin MacronDestitution macrondegage voil that one must shout loudly,0.08333333333333333
454,No fish of April on the Corona please,0.0
455,We organize the funeral in 24 hours because of the corona c is incredible,0.9
456,The great personality s renamed es World m dying my fa is so sad Who knew the corona would be justified in these lives this shit r established the equality between rich poor lambda stars Death distinguishes No Poussi re 1 jr dust re tjrs,0.07916666666666666
457,J tais on plato wolf masterclass masterclass on Y has a girl she said ah guy insha allah ta l corona,0.0
458,As there corona so instead of the evening is done in the journ e These single My hp series peak twitter com cAsCJmHThP,-0.07142857142857142
459,Just imagine the guys tomorrow I meur corona called me vrmt Bh if I have to die with you in my heart or not,0.0
460,So it seems you have t 2 years mental age c's the relationship with the coronavirus Talk corona and that it will be in the shit Be coh fast cash made,-0.03333333333333335
461,I have found a rem for the corona virus guys,0.0
462,C sigh that stuff I get taf I see is me it's a guy I m expecting what he parte in at least 20 years but with this bitch Corona has feared for everyone Hot,-0.024999999999999994
463,Omg your room corona,0.0
464,I am pregnant or site between Corona but the 2nd id e is a little sensitive,0.06145833333333333
465,Ptdrrrr looks the corona can be that everything will be canceled still waiting a bit you never know,0.0
466,Ptdr I watched the duties of my brother and I see what write a song about Corona on air Bella ciao If you're suddenly id,0.0
467,"10,867 days of confinement are we ten surviving corona virus I have finished pornhub premium",0.0
468,You said that t have the corona,0.0
469,And you can m esquiv as the corona tjrs I would be there for you to put it deep little whore band,-0.09375
470,Cameroon will to think as an obligation tr sor and similar to 220Milliards to finance these Ps projects they have to first say that c was a bond before grinding You already know who will reimburse Or we talk about first of Corona peak twitter com kZE9DznEdA,0.16666666666666666
471,BLED MICKEY with Tebboune Coke did a co production of virus MAFIA OF GN Raux CORONA out and gag tr s soon t out of Algeria Yetnahaw Ga3 until after Dawla Madania Machi Askaria Lib ground the required d opinion Lib ground Karim Tabbou Lib ground the journalists peak twitter com XazdpReHgK,0.0
472,Corona n that to finish even faster Summer Walker just disturb me late at night PCQ she can not get out,-0.3
473,If I can still hear the words corona confinement I will lead a pb,0.0
474,D floor I'm just passing through cleaning is obliged with corona peak twitter com KWrOf51QTp,0.0
475,Assassign by a group member Didier Raoult FB vs Corona joke,0.0
476,Ptn is me that none of the Marseilles J hear much talk that the corona ajd,0.2
477,Calm down little lib eral shit You can see that the crisis of the corona has color light of the problems my La France 6th world power that is of pending china for masks hydraulic gel and medicinal products is a concern when m not I have to change things January 2,0.0313888888888889
478,A blow corona c was April Fool,0.0
479,Damn the Dunhamel he can not have a little bit of history that he corona farm These planqu s which opened its driving me crazy,-0.39375
480,My mom looks at me and told me ah I have re u still a message on WhatsApp me what else it That menthalaton pr comes from Corona Virus me it I'm going to Y is a trick that she did not test here Ehhhh WhatsApp tognnn ngua niouuuu,0.0
481,The corona scares m c st a nightmare disease,0.0
482,PTDRRR alorstoi c is impossible mission for you but as you all r ussis you will find a woman who looks like the bright sun as the moon and a look that inspires the spring the perfect woman who can find REM corona because that looks like s assembles,0.3444444444444445
483,Is that one can say that it is the hospital that crazy hour of the charity Or the goose that crazy about the beef Or the corona that crazy flu,-0.6
484,The corona its havoc huh jvous LDIS be careful,-0.1
485,So the OCEANE timp she fed it will not go Nacca then that he wants the blonde But the corona that grabs the ra n e,0.1
486,Help me share my publication or you will have the corona,0.0
487,J'm hot after s there are bacterial corona ries in Greek as,0.125
488,I wish you a merry corona mr levy,0.0
489,I did not wait for the corona to be paranoid men against humanity I really beats the balls has just fucked up my change,-0.19999999999999998
490,Follow SPEAKER pr of 09h on FJAD tomorrow Brotherhood FM 96 5 Playstore available to talk about the op ration Corona Defeated Think of Vulnerable rable in this period of crisis and p strictly adhere measurements s SAFETY Stopcorona coronavaincupic twitter com uQU6CmGx32,-0.04999999999999999
491,Whoever said that it has the corona to fish in April j esp re that it will really catch the,0.2
492,For several weeks no African leader wants to go to heal Europe gu They are all laughing and in good health Oh Corona virus you're wonderful,0.38
493,Morning Corona Corona Corona Apr s twelve o'clock Small Evening virus as did affairage m me hhh,-0.25
494,US they are now speedrun corona without any pressure,0.0
495,Corona Virus Has No pr f rence Reviews another human beeing affected virus facist,0.0
496,He said I am the only pr black president of a club in Europe is a C p lable finding the picture of European society does enne especially fran aise which excludes minority ethnic s corona times,-0.041666666666666664
497,"10,867 days of confinement are we ten surviving corona virus I have finished pornhub prenium",0.0
498,With the corona I may be my tank,0.0
499,when my victory heee Corona since you are there you're not tired n Your buzz is not finished Forgiveness must leave I'll do my hee buzz,0.2
500,Stade Paul Biya 216 billion 140 billion Japoma Stadium elections pr sidentielles 80 billion R reception 20 May of War 3 billion health corona virus 1000000000 My country is beautiful,0.85
501,r el issue is what you think the numbers of subscriber s c I lost the numbers of people dead or corona then c jsuis just a ghost from me 3d,-0.2
502,The corona c is not a joke really touches everyone stay confined family,0.2
503,When apr s corona we can return the cells to make pri res louuuuurds worship and Faya Bonnnn Dieuuu,0.0
504,I sad to not be able to see the rep chage Montr al acause of cursed corona virus shit,-0.06666666666666667
505,They will know that we have enough worries with the Corona j esp re,0.0
506,Finally able to drive even if corona prevents many out I know one who will be happy CDxx,0.6
507,J Resa had my tickets I had to leave on May 2 for the first time b d h you like for 10 days with my boyfriend Corona m has coronaviruss,0.25
508,Everything for you announce that I will get engaged guys I mentioned just pr person C is seen for September 20 j esp re will be more corona,0.5
509,J can over this frivolous beats of China's dead figures on the corona everything to justify the rat s in Europe if China we had not lied ect Japan's Cor e Singapore had the m my info Stop of you unable veil the face,-0.35
510,You are or what your b t call your friend my corona you are really spirited crack,0.5
511,I can not is the corona,0.0
512,Okay now that we are April 1 Corona C virus is a eh valve,0.5
513,You prefer to fight against the corona or against Bosh sah,0.0
514,T're aware that the loss of go t c is a Corona syndrome,0.25
515,c if the corona as well had I thank g g g 3kg lost it he,0.0
516,Worlds Leaders Economic Sanction to China due to Corona Sign Covid 19 p Posted via,0.037500000000000006
517,The fish of April with the corona ca and containment will go there you see coming,0.0
518,Store your fish in April l g c ves and the corona is enough,0.0
519,So you're going to follow us in April as Who are you corona peak twitter com mILADcWG7g,0.0
520,Dimbali lein niou boulein poison in April if corona bi,0.0
521,I have r fl chi al id e if patients used gu er of Covid 19 Who they are DEVELOPP s body anti able to fight against Corona is pr l ve these alive cells that are grafted to patients reached to help them fight against the virus imunologie,0.3
522,J can over this frivolous beats of China's dead figures on the corona everything to justify the rat s in Europe if China we had not lied ect Japan's Cor e Singapore had the same contract of information level stop unable to veil the face you,-0.2333333333333333
523,In case of Corona Virus brokers Togolese become rich Tgtwittos,0.375
524,Mrs D deceive thee nothing worse than Corona in this period believe me p,-0.4
525,I ve never re u r reply by email as quickly since the corona's sees that the office people will not bump s riously the working group n has never been productive since al ge,0.3333333333333333
526,The corona containment masks gloves coughed coughed c was an April Fool oh yeah Go c is good v telling us was a joke and that everyone be able to pick up eggs at April 1 park,0.6
527,The only thing that is able to do this e c arm is to bully the people Alg rie And more than the corona the mafia power of g n ral is a virus,0.3333333333333333
528,But gangsta dude who not that he feels me out although he breathing trouble I put that ptn he corona and he told me what Lol calm look at the date haha ​​well yeah c April 1 azy buddy cardboard l,0.275
529,In Congo and throughout Africa must be sensitized police his e r must be aware and avoid any abuse of power C is completely aberrant ment that is sensitized against the corona by tapping the population,0.175
530,But no but does have understood wholesale j me give eat and inshallah there was not in the corona,0.0
531,the part o it had 4GB has said they corona and room smells that look nothing,0.0
532,After having t get drunk to hear the words corona virus-I get drunk to hear the word containment C's the next,-0.3333333333333333
533,Hoo watch the moving message of Talib on the corona,0.0
534,this is a crisis of anxiety corona virus my heart who che who knows but vrmt j l c tuft too boring I want to sleep,-1.0
535,Voil my re m saying that it sends the hours for half the corona I want t,-0.16666666666666666
536,I m crazy stp the corona to guarantee you,-0.6
537,Corona virus or not this summer I'm in a jacuzzi with Widad KIMB and I prefer you just,0.0
538,Big announcement of these companies tonight against the environmental crisis peak p trolier that just passed and the crisis of globalization that s is shown with the corona of e CIDENT to withdraw from all pollutants projects peak twitter com KuNik8TZ5Y,0.0
539,I am trying to prank all my friends into believing that I have Corona as I have just the symptoms my test I have not been short joyful fish in April,0.0
540,Ginger Lemon massepo finished with Corona within 48 hours,0.0
541,Corona Use a scarf if you have not mask h So you receive advice for the prevention of STDs pr,0.0
542,Y had the people on the Live QUARANTINE LIVE RADIO FREE RADIO CORONA,0.22424242424242424
543,All I have t test corona one believes more for 24 hours c pr is come,0.5
544,People arr tez of insulting aziats that they corona are sick you knew nothing of them Some live it tr s wrong since their childhoods Often they r will lay not please provoquation So people Have at least a minimum of humanity JeNeSuisPasUnVirus,-0.4755844155844156
545,After Corona guy how to hair salons will make the money,0.0
546,BG made the challenge Bon continue to wash hands not Gotta catch the corona in addition be ugly,-0.7
547,Either way it is a corona c plot duft punk,0.0
548,So the corona c was a joke or not,0.0
549,One can have confirmation after GJ of unspeakable indecency of these media lr lr language of choice of subject guests.On will soon cause more drama ls ds faster than the corona wires as household words st violent twitter com ungazetier status 1245092938658590723,-0.15555555555555556
550,But Allah has to cid otherwise corona son of brief,0.0
551,Corona April 1st Prepare to see you get a sacred package of galls,0.0
552,BAHAHAHA oopsi askip according to some people on Twitter would be postponed or canceled m me for the Corona,0.0
553,"Soro has finished my cin he went to bed and is happy may be 10,000 or 20,000 views The poor containment p L anonymity him his mortal enemy more than the Corona",0.3
554,C is best to not chopper corona doh,1.0
555,Not c tkt not the corona lol,0.8
556,vitons propagate heart attacks while flat corona d j Say no to fish in April,-0.025
557,Pa pou nou bumper f fas a Corona What more,0.5
558,And voil The world can not afford a 3rd world geurre the area is too dangerous nucl fortunately we have another solution d like Corona Virus,-0.06666666666666665
559,WHAT serious but t Goes well catch the corona,-0.3333333333333333
560,C it's the guy that comes out of not shut but I not pr t when you put him on FIFA goal is two of you you out this excuse for the corona of elsewhere,-0.05
561,C is good it is 1 Corona t shut a joke huh Say,0.7
562,DUCOUP corona c was a joke or anything Tjr,0.0
563,I ve jur I have wanted to fight against the guy who propagated the corona move the me I'll empty it of its blood and drinking son of a bitch,-0.1
564,C. Corona is good you can leave the fish in April hard long enough COVID19,0.08958333333333332
565,T have called the corona your doctor the m,0.0
566,Case CORONA The Chinese have eaten all the meat m me drink the broth Now we are told to wash our hands C's the plan,0.0
567,Those with their marriages has been suspended due to corona virus GOD has given you a second opportunity to better myself r fl chir,0.125
568,It became totally anxiog do and then we breath in the atrium as Cape North Cape South stores including Fnac and Mac open tomorrow but it will be an area of ​​high pressure or contagion Corona,0.0
569,April begins tomorrow you make me fish in April I called 143 to say you pr paths symptom of my Corona and j indicates in you home,0.0
570,C was the best gr ve and yellow vests Corona Wesh he abuses crazy,0.13333333333333333
571,Are chicks they are more afraid of catching the corona that one lol mst,0.325
572,If you does not you will have the corona in 10min,0.0
573,Well with the corona but i fear i bcp fever,0.0
574,Tory is too insolent he said Drake We shut t with Kevin when he was in the corona c Drake is how he said I drink my order m of housing has,0.0
575,223 Gang ah corona virus because of you I can not go with my girl is still closed bo night clubs,-0.1
