SN,tweet_text,polarity
902,With or without Corona virus,0.0
903,OK up here corona China c nice was some dead and forty thousand vile s China is a country organized But if it explodes corona AFRICA he risks have somewhat fewer migrants in m e diterran coronaafricain,0.30000000000000004
904,Basically my ft kenza tel3a she sent me a link to a kind of lyc e ve l lyautey that the corona except qd touvres the cque not link i ft before sending to my mif and hiba bin you fall on a big Zigolo,0.3
905,The UEFA if copy so perfect in t manage its Soon accounts they will suspend the license of pr President Macron with his r form of pension they will release China's you plan for its corona The UEFA a global organization ind pending couillue,0.5
906,Well Are not worse than the corona Are issues cons I will also charge peak twitter com XKYrvdu8FZ,0.2
907,Corona does not kill the only Cameroonian Cameroonian who have had a gu ri You have a good old cold,0.04999999999999999
908,So did I make the connection with the corona passes to oblivion,0.0
909,In goal I have thought of struggle against Corona in 2019 but not c is South America Am the Same no answer r peaceful political,0.08333333333333333
910,Bah has written what corona,0.0
911,You feel good jcrois your chop the corona my sauce,0.7
912,I have the corona I think the,0.0
913,China kisses corona peak twitter com fashion Z9BKfPXqdn,0.0
914,Jahaha stumbles me he has taken the risk of corona virus has,0.0
915,Terrible choice Cathy Kiss the Cheese or Corona Virus balance between your heart you noses and then you zappes the virus Am mass me tonight,-1.0
916,M mdrrrr they have contaminated my tally c worse than the corona virus that stuff sac jcrois jv,-0.4
917,in the article they talk about the AIDS virus corona is not what i miss frowned qqchose bad link,-0.6999999999999998
918,Jt already said this morning sent qd jt the big cock that the corona virus,0.0
919,Benjamin chop has the Corona Straus Kahn vi a Russian not stung beetles,0.0
920,Every time that we meet each other to sormais we will have to disinfect Corona C virus c t nothing,-0.125
921,m totally laughed cque jte say jespere t catch corona virus,0.7
922,Lol you'll come back with the corona nobody wants you wholesale,0.3333333333333333
923,Me they are probably dead corona virus,-0.2
924,The corona has arrived in Africa Putainnn low as they all j n gligent not imagine're Highlights Benefits,0.0
925,watch out corona I t t have the fucking eye are or what wuhan,-0.6
926,I know I have it pr cis xD j tkt not have so that t had the corona virus,0.0
927,go there to my father and I are not alone in the house sick we believe in China struggling side corona virus,-0.7142857142857143
928,But of flour on your chopsticks mdrr she will die of corona lol,0.8
929,The Directorate China corona virus will not pass us by,0.0
930,Like or Corona virus and I follow those who like,0.0
931,The Avoca Griveau nou di kil is victim I vou Rapel Mr l Avoca ke c he is the first who share c picture 1 ti rs person I think ke the f osi the actor himself of his fall I seem ke his komplikera a Room devan defense of the court if not the coronavirus the withdrawal,0.0875
932,Owl so we can make the accounts in January 2021 and that the corona c was of great yippee water,0.8
933,Go just I pay my tourn e Corona,0.0
934,"No, but it's true c is stupid what I have said Navr for people who liked my review indeed seen that there are 15 or 16 cases of Corona the bottom finally force read PARCI spoken these things I m lange my paint brushes",0.037500000000000006
935,Fa is the Chinese like pirat s voil the things that they pirat s m me Ebola Virus in Corona Eiiiiii they are strong deh Excellent evening e lovers The unmarried c c for you tomorrow,0.4777777777777778
936,J'm op for the next colo From Corona virus pr f rence this t seems that the Carry t c is cool,0.175
937,you sweat a lot mr Dray would you contract the virus Corona,0.0
938,All Arbitr on Theradiag for my part test Corona also announced by his partner will toggle the bottom I think next week you Besides beautiful bo,0.425
939,I ve Arbitr on Theradiag for me whose partner has announced a test on the Corona also will referee the bottom next week amha,0.0
940,Lodge African Sino relationship coronavirus that brings the two peoples of future contribution tr s emotional pressure China almost standard of SESP r e invested heavily in its publicdiplomacy Africa civ225 Corona twitter com nGXvJnd1HO,-0.04
941,I could always try the corona virus if you alright,0.0
942,J have all my symptoms of the corona jfais what I m ​​inqui you or,0.0
943,I made a c linen Flo Romain yeah the c linens we quickly thank you Flo and fast during the corona kidding me friends Flo's true laugh,0.29583333333333334
944,Jte swear my little cousin is sick my mother she call and uncle of the woman she say jsp c is the flu or the corona virus's i say wshhh lav cheq Astvac tankard in Armenia they not know how c is serious Tjr in abuse,-0.41170634920634924
945,At school the children they have or what my emb t because of corona virus When I'm going to slap your kids will not be shocked s,-0.7
946,but you are completely ment of bile m me if c is supposed to laugh apparently c is racism whether you like it or not because it is a Asian country c is forced ment China so they corona virus wow what humor fuck you,-0.021428571428571436
947,Corona up his head,0.0
948,The winter is hard ts Pis are virus re Mexican bi l Corona killed bin of the world not to mention the ski doo falling into the lake is a C happens ts,-0.1638888888888889
949,Come back with the corona eh,0.0
950,Ohlala I t have recounted that they saw dad on have no Mom showed her that she was shoup ​​with his pwasson that it is he who pr dat Pov Papa is far from the ownhouse its potichats that he po not return give Corona Russian saw that the MamieMolette ge,0.05
951,I find that Corona stinks of piss and I valid for the average day s obviously Do you have family that will bring you to other exchange M,-0.21875
952,has complained jokes about Corona virus But these jokes on the ebola it has cashed eh,-0.3
953,You really tr s patient feels Corona,0.2
954,Well me luck I wish Paris face these wild blow your b s r I'll chopper Corona,0.1
955,Corona Light for some time wait days,0.4
956,While the Tweet of Olympiaki said this Corona Virus s has spread by infected animals that once dead they have been mordill by other animals out of laboratory bio n g ing nieurie tick C is not compatible,-0.1625
957,According to public information that Corona virus is infectious through the air c is that the propagation vector are saliva or mucus ejected through the mouth or the nose sneeze certainly,0.10714285714285714
958,The France v is arr t tourn A handjob over corona over retirement virus What Actuality and call a of info A yes it is when m me primarily responsible for his misfortune is pa just 1 victim The true victim c's GRIVEAUX family,0.09999999999999999
959,The guys is that the corona is transmitted to animals,0.0
960,I do not know what you smoke but must be strong request your marabout to find you a rem of Ebola and the Corona company has the power not,0.4333333333333333
961,There are actually all sorts of hypotheses its crazy that circulate on the net here is a link that approximates the tweet of Olympiaki this Corona Virus,-0.19999999999999998
962,L c is significant that you are not the corona,0.375
963,corona virus it not hit the right people,0.2857142857142857
964,You can get out before that we've created the corona virus,0.0
965,I feel jv catch the corona,0.0
966,Cloud Trading Asian trans fi r will mess a bit and shall adopt drinking Corona Anus lol,0.20833333333333334
967,There are also EuroBiO Scientifics to the corona virus,0.0
968,Not the Chinese have the corona virus,0.0
969,Party power and the dynasty and the open pit ism policies are the corona virus of democracy,0.0
970,The vid o GRIVEAUX who masturbates spreads way we viral putainggggggggg But I am more worried over the spread of the virus corona but he does not withdraw to calm things,0.4
971,has is we have many to r serve Corona virus,0.5
972,Imagine c is the corona,0.0
973,I who thought tallait drink dla corona,0.0
974,With terror lurking in the shadows and the Corona virus to more stress c is the FEAST OF ARMOR,0.5
975,Well for once I have more Corona C is zero I go,0.5
976,The two re Corona still wreaks havoc,0.0
977,The head of the CDC am Rican authorities to fight against pid mies alert on dangerosit corona virus,0.0
978,J vesqui you like corona,0.0
979,No it's true as the Chinese government and the Corona virus C is true no problem to me,0.2333333333333333
980,A corona virus to these Asian hornet has must be,0.0
981,Air corona welcomes you,0.0
982,What is the action taken by WHO to fight the virus Corona,0.1
983,You 2 you heat coughing diseases you know that I have to I Want to add me noo Corona,0.0
984,ah but phew qd but you can get out of your house because of the corona virus I can tell you that has done well r fl chir more I love paris more than the city where I am so I t you,0.5
985,Between plague and chol ra vi trick or corona,0.0
986,Science no no r answer all such great philosophical questions about existence l del why we are but also advance science but n has not yet found solutions for some diseases you can talk about AIDS or ajd corona etc.,0.26666666666666666
987,J hope that Ubuntu April 20 will be renamed e Corona Pangolin,0.0
988,Gabriel Garc a M rquez wrote love the Time of China chol ra c is Love in the Time of good corona virus St Valentine all despite everything,0.5666666666666667
989,ptdrr jummua to the Imam he NRML say are some of your friends c c corona viruses,0.0
990,But despite all n unable to finish any of these surveillances establish the provenance of the Corona Virus on the market Wuhan whether the contaminated meat laboratory managed and sold in this market,-0.5
991,To win without p ril is to triumph without glory So Go To Beat Corona and Regfish at WPT Shanga,0.8
992,How to send s in the air and by avoiding the Corona Virus,0.0
993,Latest reports 121 new dcs have been recorded s in China bringing the number of deaths of the Corona virus in China 1380 The National Commission of the health of China has declared Friday that the total number of HIV cases in 13 f February was past 5 090 55,0.09659090909090909
994,I am willing to change the corona,0.25
995,L it s edition of 2019 2019nCov crown virus that transmits the disease baptized e COVID19 Corona Virus Disease 2019,0.0
996,Does your your I'll buy Corona mask,0.0
997,Yet long before the corona virus d in seeing who put masks,-0.05
998,In this case that is derri re Corona N is not that the best way to show the world and the history full power of the Chinese diet by generating and by eliminating this virus I keep looking,0.45
999,"In France, some contaminated s apparently got out of ditto h hospital flavou ten people n is nothing pm The hospitals ons adequate treatment but faithfu a daily flow of thousands of people reaching the corona s something else",0.09583333333333333
1000,CORONA VIRUS Obviously the DNA Black is a re barrier that can serve as antidote,-0.08333333333333333
1001,Valentin Corona m calls become Kdo take my iphone 11 pros helps girls,0.0
1002,C is a fake news corona virus,-0.5
1003,The corona tape has not cr,0.0
1004,The two re Corona changes name to avoid to be associated with an account name Coronavirus cases similar face the dubious pun accumulation astronomers am Ricans had to cid rename Uranus Now named e Urectum futurama,0.0
1005,While the spread of the Corona virus continues vang World Alliance lic WEA calls the churches to pray for the million people are directly or indirectly touch,0.1
1006,Yes lol valentine's called Corona,0.8
1007,appointment of paris is coronavirus it holds more life is s fun,0.4
1008,If I does not display c is not that I love you not just that your picture can happen in China and then voil easily as his t have had Corona,0.4666666666666667
1009,The fran ais repatriated s Wuhan have just completed 14 days of quarantine But p corona virus incubation period Covid 19 comes it not to be worth re e 24 days,0.3
1010,Wana Pona ko ba explain fran ais ebimi but when to build the book you we lay an ugly thing without esth tick Bobiki kaka inch Corona virus eza if Chinese ba nd bay kotonga,-0.35
1011,I see Antillean make bouyon the Corona also,0.0
1012,Two Point Hospital is 71 on September 99 Gamesplanet Cr ez am the only hospital where the Corona virus is a brand bi re TwoPointHospitalpic twitter com qm1SvMPApF,0.0
1013,Wow I am willing TRAP corona virus if c is you who sends me this What man,0.175
1014,New indoor insult to Fuck you with a bat that has the Corona virus This insult fu entandu the rst time in lyc e Iris Lormont,-0.13181818181818183
1015,The pre sence of this type in Congo m nerve I do not know why but I do not trust him He seeks to bring the corona virus is,0.0
1016,CNews lci Good vid hand bones salacious guy nothing else ds the Actuality today's conf pr pension funding The 1490 deaths of corona viruses etc. Really s rieux,0.44999999999999996
1017,C is one of Disinfection on the streets in China against the virus Corona,0.0
1018,At least t're in bed with Corona,-0.3
1019,There is a guy here he think Coronavirus c was an advertising campaign corona going good journ e,0.7
1020,Ton of department he suffered Chernobyl and you make the fag avk corona'll go to sleep,0.0
1021,Tqt not I re g m one accepts my Corona,0.0
1022,Morocco will send garlic onions and honey we will gu er Corona set,0.0
1023,In China they corona us coronagrivo C virus is a virus that scratching the unbearable balls para t he t're obliged to you scrape every day,0.0
1024,They will say that c is the corona which you shame all these lies,0.0
1025,my valentine valentinesday Mrs Cerveza loml Valentinespic twitter com GzkBvhDEdK,0.0
1026,Corona C is a type of virus is a few that exist d j For example Influenza is a corona virus c is just that it has a name him as hard in the temp,-0.24583333333333335
1027,focus on those t test is biased defocalisez and watch what happens in london for example or Corona Japan is in the uber conferences etc.,0.0
1028,Winamax king5 join the team corona virus2 codes 1EEDD3D1F B66B9FE1 14B2CDB2 F962B990,0.0
1029,Voil confirming my thesis is Corona Virus,0.0
1030,China Rice corona Ok c sucks If you seek me I'm out,0.1
1031,This could of Joachim His ex LREM Forget everything for a deceitful S m proud as the Corona Virus peak twitter com QJ9Qds6qa8,0.8
1032,I too am one catches the corona two viruses,0.0
1033,pk j esp re thy corona virus gu laughed good,0.7
1034,The day when the BALOBI syndrome more powerful than Ebola or the new corona virus dated Congolese leave the faith we will see a little more clearly that you are You to eradicate BALOBI Dr. Muyembe,0.2248106060606061
1035,basketball bin if I had not had the corona,0.0
1036,I ve rice joke Corona,0.0
1037,Ch rie sama sama mbeuguel if loth Rawna Xalat Bve May his taxi driver yaye sama Lo access the rei my dawko fo my brake takhaw Fetei Ngama Gauch fetei Ngama right TaxaW Ngama kaw ak suff May his Corona yaye sama Anti virus,0.2857142857142857
1038,You're right corona c is too deadly,0.042857142857142844
1039,A small corona for fb your back with us,-0.125
1040,Lovers of 2020 are mod r you still have time to still many more love sc do those well after s s r crumbs pid CORONA example,0.425
1041,Putin night was my mama is complicated counia bouch nose is badly goj we thrill you lagrippe corona,-0.5999999999999999
1042,You speak of social corona virus,0.03333333333333333
1043,asshole this government would have to CLOSE the boundary-with China d s of December 2019 have permit go ls travelers SPREAD ds corona virus contaminated the world s dead BRAVO irresponsibility of the Emacron Official CMJ,-0.2
1044,I do not see why China whose leaders wish all its prosperous economy re diss would undermine the Corona Virus those citizens to make them sick or dead as suggested re Olympiaki seems telling silly things b,-0.4714285714285715
1045,When I see an Asian I m not me think how to Corona jmenfout how people can hide d s that he sees one,0.0
1046,Me my c 2020 2020 e ann australia burnt World War III Corona virus Kobe to cede Bassem thereby Hagra GRIVEAUX in sweet and sour sauce,0.09999999999999998
1047,The labs Westerners do nothing against the corona the WHO d cr virus not you d pand crumb ago as an intention to punish China,0.0
1048,2020 rate increase shugugunia rate of marriage rate mortality Even corona virus Soubahanallah aza wa Jallah Uh yet you want f t Valentine Subhanallah,0.0
1049,Corona virus 1 The Man t test to hold you his Lord who teaches him through his name the scientist and also the information that he learned that he thinks he has to cover the tr come out of the heavens and the Earth,0.0
1050,by cons when it will chopper you'll see the corona blur,0.0
1051,The US grants in doubt facing Corona Virus FTSE MIB 0 12 24 892 15 points IBEX 35 0 31 9 909 80 point PSI 20 0 32 5 331 96 point SMI 0 03 11 092 35 points,0.0
1052,The EU grants in doubt facing the Corona Virus CAC 40 0 ​​19 6 093 14 03 point Dax 0 13 745 43 points FTSE 100 1 09 7 452 03 MeritisFinance point,0.0
1053,Me I have a head Trump image and the Fed that maintains a ch teau card on which there are cards with wobbly corona virus and above the top of ch teau ago wrote S P500,0.25
1054,Gr this GRIVEAUX in Actualit this morning the Corona Virus disappeared yay We all saved thanks Dr. GRIVEAUX GriveauxGate coronavirus,0.2
1055,I just received my package I'm afraid of having corona wsh,-0.6
1056,Tiring Mr Rader correct your mistakes without ceases s quen have corona has been made in less than a week by a Chinese team D o tests o setting HIGHLIGHTING pid mie,-0.08333333333333333
1057,Wooo wooo wooo you do not have m happy Valentine wish you why you do not wish your gat Your IB is DM corona,0.8
1058,In France we re g It is but how dull it was the Chernobyl radioactive cloud arr t s is the era the border re Then the corona,-0.2916666666666667
1059,T did not one day or is bored with 2020 d j f t and February as the Corona virus Sadek vs Bassem and now Dick in vid o,-0.5
1060,Corona virus that problem myself twitter pic com f3uvdJaWaV,0.0
1061,Wsh the Twittererie I have the corona and will see a peak twitter com GykdFaQdUB,0.0
1062,What morons in this type of mission and the worst c is that you have to make bile people Apr s girls will believe that c is a love C is worse than the Corona virus sanscerveau Coronavius,-0.42500000000000004
1063,The china lied about the corona virus stars I am shocked archi e,-0.7
1064,Ach you a free Corona lol,0.6000000000000001
1065,One guy c t me in the rer has coughed s spit lung I guess I m Corona HAVING A god for valentines,0.0
1066,I have seen a Is the corona virus will access the rer death grand lounges pro Apr s MWC esp Rons make that announcement when m me,0.5
1067,I wanted to go Singapore in October but your Corona virus l l Asia will not be for this year e sorry,-0.5
1068,If a is I just played Royal Clash against a Chinese who has the Corona virus,0.0
1069,I remember how in 2013 I shut the well with pid mie of Ebola which was now incurable with Chinese Corona virus appeared in the city of Wuzan I am more afraid,-0.15
1070,someone knows how to pass level is controlled with the corona virus when asia of fate to go in europe c is just the control of the fi fever worry me jveux not be quarantined XD,0.0
1071,"France, which lets people return from China freely and without control is the c ensure rapid spread of the virus and late care Wuhan coronavirus Corona",0.05000000000000002
1072,Good which does not yet made his joke with bi re corona,0.7
1073,Sil vous plaits Corona viruses expect late March to invade Europe because I want to make my trip under optimal conditions big thank you kisses Wuhan,-0.15
1074,We arrive God we arrive pr pare Corona and Despe,0.0
1075,c wait is what the symptoms of the coronavirus,0.0
1076,Corona Extra is left c and c is right coronavirus spike twitter com JNxTP2MHY4,0.09523809523809523
1077,Corona c is not bi re Dominic Toretto,0.0
1078,wow the bat c mims but Ebola and now corona,0.1
1079,Because the virus is surrounded with a crown o Corona,0.0
1080,Never Have I Ever Rigol much of something that makes me scared grv mdrr hashtag corona virus in Chinese restaurant,0.1
1081,I do not know if c is a good idea with the e corona virus that is lagging Come cuckoo is rather t,0.7
1082,Corona viruses it seems to me that it's called,0.0
1083,The whole planet is trying to resist the invader corona virus Not all small countries siste r still France,-0.024999999999999994
1084,Corona c is a bi re esp this cock filled pustule,0.4
1085,Corona virus someone has informed,0.0
1086,we laugh with the corona virus but I shit on me the,0.04999999999999999
1087,if corona virus he arrived in France you inqui tez I have not played the last of us I know all the survival skills,0.0
1088,If a is I just played Royal Clash against a Chinese who has the Corona virus,0.0
1089,I remember how in 2013 I shut the well with pid mie of Ebola which was now incurable with Chinese Corona virus appeared in the city of Wuzan I am more afraid,-0.15
1090,someone knows how to pass level is controlled with the corona virus when asia of fate to go in europe c is just the control of the fi fever worry me jveux not be quarantined XD,0.0
1091,"France, which lets people return from China freely and without control is the c ensure rapid spread of the virus and late care Wuhan coronavirus Corona",0.05000000000000002
1092,Good which does not yet made his joke with bi re corona,0.7
1093,Sil vous plaits Corona viruses expect late March to invade Europe because I want to make my trip under optimal conditions big thank you kisses Wuhan,-0.15
1094,We arrive God we arrive pr pare Corona and Despe,0.0
1095,c wait is what the symptoms of the coronavirus,0.0
1096,Corona Extra is left c and c is right coronavirus spike twitter com JNxTP2MHY4,0.09523809523809523
1097,Corona c is not bi re Dominic Toretto,0.0
1098,wow the bat c mims but Ebola and now corona,0.1
1099,Because the virus is surrounded with a crown o Corona,0.0
1100,Never Have I Ever Rigol much of something that makes me scared grv mdrr hashtag corona virus in Chinese restaurant,0.1
1101,I do not know if c is a good idea with the e corona virus that is lagging Come cuckoo is rather t,0.7
1102,Corona viruses it seems to me that it's called,0.0
1103,The whole planet is trying to resist the invader corona virus Not all small countries siste r still France,-0.024999999999999994
1104,Corona c is a bi re esp this cock filled pustule,0.4
1105,Corona virus someone has informed,0.0
1106,we laugh with the corona virus but I shit on me the,0.04999999999999999
1107,if corona virus he arrived in France you inqui tez I have not played the last of us I know all the survival skills,0.0
1108,4 D Chet Faker CoronaCapitalGDL,0.0
1109,3 L Chet Faker CoronaCapitalGDL,0.0
1110,1 G Chet Faker CoronaCapitalGDL,0.0
1111,Once ok but it's arp Posted at every 2 years C is a b bitte cash this industry the flu seasonal re had killed more people than the ca H1N1 will be the case with corona lemon ever media ask questions but peuves speak loop of a Trump mcdo,0.26666666666666666
1112,D detection of the first case of infection in Corona virus in the US by Chinese,0.125
1113,Corona virus rapidly proliferating ration in East Asia and South East is Defimedia,0.0
1114,Ok j ach you more Corona and I do not go over with me You can go to brush me I want to die for the moment,0.5
1115,g a little death the corona your buddy will all stumble when we finally shut j d cid take my hand,-0.07916666666666666
1116,Done like me going after things 2019nCoV,0.0
1117,Well I you file the February 2020 Macro Policy program will have the Bi re Corona April 2020 It d will decide cr er a Mus e first Arts in June 2020 he will attend a Sumo tournament in September 2020 His Wife s occupy pi these ah yellow not already done to a peak twitter com kNw5R2VNgi,0.125
1118,Roadsafety Mexico Corona trucks remind cyclists blind spots and inform motorists that the rale lar distance of braiding of a bicycle must be 1m50 Good id e bend in our cities ennes European Vélotaf SolutionVelopic twitter com xeWnqvUhjG,0.06666666666666665
1119,There's a mega virus in China corona virus transmitted by respiratory voice and bah d j is a guy who walked away with us with,0.0
1120,The subject is nevertheless serious But I dare To choose between viruses Corona I am not No website too At the image of former President peak pr twitter com s6rh7JHFcW,-0.16666666666666666
1121,This story corona viruses ca m inqui fool you,0.0
1122,And with the corona virus is not pr t d out,0.0
1123,J esp re as 3 me common item c is the Corona Extra Time will,-0.15
1124,Chirac and the corona via D covered corona virus,0.0
1125,Corona c is our best player this season for now,1.0
1126,Macron is reached coronavirus He will soon t drink corona as Chirac,0.0
1127,Macron is reached coronavirus He will soon t drink corona as Chirac,0.0
1128,but tomorrow I swear grv jte mug Corona eyeGO say c fault rdj,0.0
1129,My will has stroke Jerusalem I have not too surjou Jacques Chirac was well c Go make me a coronavirus coronovirus 2019nCoV Ncov,0.0
1130,Sérgio Oliveira's oldest club but it's the bastard who marcano of the cuff so that nothing he does rite m Although sergio either but I have more pr f r see him or corona that the dog,0.5
1131,Pass D Corona well suuuur,0.0
1132,Without e Corona this year it's ridiculous He does everything,-0.3333333333333333
1133,Our best player this season is c r s clearly CORONA,0.55
1134,Corona that puts everything on a plate,0.0
1135,Coronavirus has a relationship with Chirac's beer,0.0
1136,Jdis has my daron the virus in China it's called Corona r he lays me not c is a brand re bi,0.0
1137,My name Bacterium Corona mut destroyed life on earth in 758 days PlagueInc Fr,0.0
1138,Corona viruses Global crumb pand is to sormais evoked e Child of the Soci t,0.0
1139,Chichi had virus Corona the other is that of the c l o w n n series should put the emphasis on effective and sustained decline in debt ch mage say that this represents clown feeling the France s lives since the Attali commission,0.2375
1140,1 if c is of the corona we will all die,0.0
1141,PTDR still 2 months winter and you do the clever karma owes you the Corona Virus,0.16666666666666666
1142,if the corona virus is the China of tect in France CLEARLY I go over in my c is dead dead dead,-0.125
1143,Tr s strong lat ral I would agree but suddenly you Esteves the seats or not or too t t pr you both could well complete with Corona ter winger On Mount're Tomas particular,0.175
1144,Tomorrow Macron goes veal head and Corona,0.0
1145,The coronavirus is therefore the object of research m Dicale and vt veterinarian C is normal for researchers to make patent the results of their research if it can of butcher on economically profitable product as a vaccine C is the case here They do not have invented the corona,0.22499999999999998
1146,Corona Virus you are on it just China and not mexico Reichmann,0.0
1147,Unpopular Opinion pr f I re Corona Right rear as right winger,0.2857142857142857
1148,He no longer get that Corona and veal t you and it's good,0.7
1149,Against coronavirus drink Corona and Eliminate,0.0
1150,C is true that call Corona bi re c is an aberration,0.35
1151,By arr tez against the valves on the corona virus the virus is spreading in several countries and made more and more deaths if had come home we will not malignant,0.3333333333333333
1152,Wuhan algebra algeria series The Chinese city Wuhan is quarantined Corona virus spreads,0.0
1153,Emmanuel Macron n r has not succeeded his imitation of Jacques Chirac in the Israel I missed you t veal Corona and it must be said dissolution He will can be better next time peak twitter com VK8czeeuxa,0.12222222222222223
1154,C is in MX that it rubs his hands,0.0
1155,San Miguel Corona Asahi MillerCoors are tons the Heineken c is bi re my one,0.0
1156,China's exports tr s well coronoavirus The fine comes Mauritius Character mid pr t f re Corona tube,0.20833333333333334
1157,all the ann e c is quiet and at the moment when I have to leave in Indon sie Iran shot down a commercial airliner my flight goes over 67 dead in floods Jakarta where they are my univ Corona virus that spreads,-0.0888888888888889
1158,Our corona virus we,0.0
1159,Congratulations here's your graduation present I have recognized that this dialogue is meant to balance the goal of Mafia K1 Fry I have set VF live I have rapping the chorus of Teddy Corona I stumbled primary,0.1787878787878788
1160,Blunder I saw on Twitter that the third world war clatait me and the corona virus you all am Ricans,0.0
1161,damn I cough I am afraid of having the corona the mtn,-0.6
1162,corona virus I am not afraid arch jveux die virgin ptn,0.3
1163,Corona virus Not so harmless that was ultimately,0.0
1164,Pffff c is not even Chinese Hello c is the Mexican virus Corona Virus,0.0
1165,Go tourn e g n rale Corona jouelacommechiracpic twitter com gjX5RaHSrg,0.0
1166,He TRAP Corona virus you think,0.0
1167,it makes me too scared coronavirus apparently you drink as the corona after s,0.05
1168,Chirac AND CORONA VIRUS IN THE NEWS CHINA T Tchine J Jerusalem Daily twitter com 9jYmB1piR0,0.0
1169,it makes me too scared coronavirus apparently you drink as the corona after s,0.05
1170,chenmelos CoronaCapitalGDLpic twitter com UgjkGZt6sb,0.0
1171,1 C 2 A 3 L 4 L 5 M 6 E CoronaCapitalGDL,0.0
1172,Chet Faker Ya of course gan 3,0.0
1173,Here it is the m metamorphosis is running more than corona and c is good,0.6
1174,Here it is the m metamorphosis is running more than corona and c is good,0.6
1175,Here it is the m metamorphosis is running more than corona and c is good,0.6
1176,Roy Canada dry against the pr President CORONA Triste Sire,-0.06666666666666665
